vpn,datetime,website,ip,ttl,time
Singapore,2023-10-08 20:11:31,shopback.com,104.26.14.122,57,7.657
Singapore,2023-10-08 20:11:31,shopback.com,104.26.14.122,57,7.148
Singapore,2023-10-08 20:11:34,shopback.co.th,104.26.4.179,57,7.145
Singapore,2023-10-08 20:11:34,shopback.co.th,104.26.4.179,57,8.954
Singapore,2023-10-08 20:11:34,shopback.co.th,104.26.4.179,57,10.672
Singapore,2023-10-08 20:11:34,shopback.co.th,104.26.4.179,57,6.951
Singapore,2023-10-08 20:11:37,goshopback.vn,104.26.13.204,57,6.799
Singapore,2023-10-08 20:11:37,goshopback.vn,104.26.13.204,57,11.920
Singapore,2023-10-08 20:11:37,goshopback.vn,104.26.13.204,57,6.769
Singapore,2023-10-08 20:11:37,goshopback.vn,104.26.13.204,57,6.933
Singapore,2023-10-08 20:11:40,taobao.com,59.82.122.115,84,180.336
Singapore,2023-10-08 20:11:40,taobao.com,59.82.122.115,84,181.222
Singapore,2023-10-08 20:11:40,taobao.com,59.82.122.115,84,180.566
Singapore,2023-10-08 20:11:40,taobao.com,59.82.122.115,84,180.813
Singapore,2023-10-08 20:11:43,aliexpress.com,47.246.173.30,92,7.232
Singapore,2023-10-08 20:11:43,aliexpress.com,47.246.173.30,92,8.019
Singapore,2023-10-08 20:11:43,aliexpress.com,47.246.173.30,92,11.749
Singapore,2023-10-08 20:11:43,aliexpress.com,47.246.173.30,92,7.960
Singapore,2023-10-08 20:11:46,dhgate.com,184.87.103.248,55,45.369
Singapore,2023-10-08 20:11:46,dhgate.com,184.87.103.248,55,45.750
Singapore,2023-10-08 20:11:46,dhgate.com,184.87.103.248,55,47.249
Singapore,2023-10-08 20:11:46,dhgate.com,184.87.103.248,55,45.822
Singapore,2023-10-08 20:11:50,ezbuy.sg,101.32.104.234,54,6.511
Singapore,2023-10-08 20:11:50,ezbuy.sg,101.32.104.234,54,6.441
Singapore,2023-10-08 20:11:50,ezbuy.sg,101.32.104.234,54,7.151
Singapore,2023-10-08 20:11:50,ezbuy.sg,101.32.104.234,54,7.474
Singapore,2023-10-08 20:11:53,ezbuy.my,101.32.104.234,54,7.203
Singapore,2023-10-08 20:11:53,ezbuy.my,101.32.104.234,54,6.882
Singapore,2023-10-08 20:11:53,ezbuy.my,101.32.104.234,54,9.231
Singapore,2023-10-08 20:11:53,ezbuy.my,101.32.104.234,54,11.067
Singapore,2023-10-08 20:11:56,jd.com,211.144.24.218,43,240.817
Singapore,2023-10-08 20:11:56,jd.com,211.144.24.218,43,301.896
Singapore,2023-10-08 20:11:56,jd.com,211.144.24.218,43,300.622
Singapore,2023-10-08 20:12:01,xiaohongshu.com,43.159.24.58,55,39.351
Singapore,2023-10-08 20:12:01,xiaohongshu.com,43.159.24.58,55,41.518
Singapore,2023-10-08 20:12:01,xiaohongshu.com,43.159.24.58,55,42.806
Singapore,2023-10-08 20:12:01,xiaohongshu.com,43.159.24.58,55,39.605
Singapore,2023-10-08 20:12:04,pinduoduo.com,124.156.123.148,52,39.399
Singapore,2023-10-08 20:12:04,pinduoduo.com,124.156.123.148,52,39.818
Singapore,2023-10-08 20:12:04,pinduoduo.com,124.156.123.148,52,39.768
Singapore,2023-10-08 20:12:04,pinduoduo.com,124.156.123.148,52,39.507
Singapore,2023-10-08 20:31:40,amazon.sg,3.33.208.126,244,7.400
Singapore,2023-10-08 20:31:40,amazon.sg,3.33.208.126,244,7.919
Singapore,2023-10-08 20:31:40,amazon.sg,3.33.208.126,244,9.144
Singapore,2023-10-08 20:31:40,amazon.sg,3.33.208.126,244,7.060
Singapore,2023-10-08 20:31:44,amazon.co.uk,178.236.7.220,232,190.177
Singapore,2023-10-08 20:31:44,amazon.co.uk,178.236.7.220,232,190.100
Singapore,2023-10-08 20:31:44,amazon.co.uk,178.236.7.220,232,222.455
Singapore,2023-10-08 20:31:44,amazon.co.uk,178.236.7.220,232,192.764
Singapore,2023-10-08 20:31:47,amazon.com,52.94.236.248,233,230.534
Singapore,2023-10-08 20:31:47,amazon.com,52.94.236.248,233,239.503
Singapore,2023-10-08 20:31:47,amazon.com,52.94.236.248,233,236.527
Singapore,2023-10-08 20:31:47,amazon.com,52.94.236.248,233,233.083
Singapore,2023-10-08 20:31:50,lazada.sg,47.246.165.182,93,6.863
Singapore,2023-10-08 20:31:50,lazada.sg,47.246.165.182,93,7.617
Singapore,2023-10-08 20:31:50,lazada.sg,47.246.165.182,93,6.990
Singapore,2023-10-08 20:31:50,lazada.sg,47.246.165.182,93,7.005
Singapore,2023-10-08 20:31:53,lazada.com.my,47.246.165.182,93,6.895
Singapore,2023-10-08 20:31:53,lazada.com.my,47.246.165.182,93,8.031
Singapore,2023-10-08 20:31:53,lazada.com.my,47.246.165.182,93,7.130
Singapore,2023-10-08 20:31:53,lazada.com.my,47.246.165.182,93,7.515
Singapore,2023-10-08 20:31:56,lazada.com.ph,47.246.165.72,93,7.491
Singapore,2023-10-08 20:31:56,lazada.com.ph,47.246.165.72,93,7.398
Singapore,2023-10-08 20:31:56,lazada.com.ph,47.246.165.72,93,7.186
Singapore,2023-10-08 20:31:56,lazada.com.ph,47.246.165.72,93,7.289
Singapore,2023-10-08 20:31:59,lazada.co.id,47.246.159.91,83,190.700
Singapore,2023-10-08 20:31:59,lazada.co.id,47.246.159.91,83,190.936
Singapore,2023-10-08 20:31:59,lazada.co.id,47.246.159.91,83,191.883
Singapore,2023-10-08 20:31:59,lazada.co.id,47.246.159.91,83,191.214
Singapore,2023-10-08 20:32:02,lazada.com,47.246.165.111,93,7.060
Singapore,2023-10-08 20:32:02,lazada.com,47.246.165.111,93,7.330
Singapore,2023-10-08 20:32:02,lazada.com,47.246.165.111,93,7.121
Singapore,2023-10-08 20:32:02,lazada.com,47.246.165.111,93,10.376
Singapore,2023-10-08 20:32:06,lazada.co.th,47.246.165.72,93,7.333
Singapore,2023-10-08 20:32:06,lazada.co.th,47.246.165.72,93,7.877
Singapore,2023-10-08 20:32:06,lazada.co.th,47.246.165.72,93,7.516
Singapore,2023-10-08 20:32:06,lazada.co.th,47.246.165.72,93,7.395
Singapore,2023-10-08 20:32:09,lazada.vn,47.246.167.210,93,7.508
Singapore,2023-10-08 20:32:09,lazada.vn,47.246.167.210,93,7.473
Singapore,2023-10-08 20:32:09,lazada.vn,47.246.167.210,93,8.078
Singapore,2023-10-08 20:32:09,lazada.vn,47.246.167.210,93,7.994
Singapore,2023-10-08 20:32:12,shopee.sg,143.92.75.65,53,6.989
Singapore,2023-10-08 20:32:12,shopee.sg,143.92.75.65,53,6.973
Singapore,2023-10-08 20:32:12,shopee.sg,143.92.75.65,53,7.156
Singapore,2023-10-08 20:32:12,shopee.sg,143.92.75.65,53,6.686
Singapore,2023-10-08 20:32:15,shopee.my,143.92.82.21,53,7.855
Singapore,2023-10-08 20:32:15,shopee.my,143.92.82.21,53,10.259
Singapore,2023-10-08 20:32:15,shopee.my,143.92.82.21,53,9.415
Singapore,2023-10-08 20:32:15,shopee.my,143.92.82.21,53,10.716
Singapore,2023-10-08 20:32:18,shopee.ph,143.92.75.65,53,6.649
Singapore,2023-10-08 20:32:18,shopee.ph,143.92.75.65,53,6.646
Singapore,2023-10-08 20:32:18,shopee.ph,143.92.75.65,53,8.579
Singapore,2023-10-08 20:32:18,shopee.ph,143.92.75.65,53,6.803
Singapore,2023-10-08 20:32:21,shopee.co.id,202.181.90.248,53,7.662
Singapore,2023-10-08 20:32:21,shopee.co.id,202.181.90.248,53,7.799
Singapore,2023-10-08 20:32:21,shopee.co.id,202.181.90.248,53,7.905
Singapore,2023-10-08 20:32:21,shopee.co.id,202.181.90.248,53,8.073
Singapore,2023-10-08 20:32:24,shopee.com,143.92.82.21,53,7.707
Singapore,2023-10-08 20:32:24,shopee.com,143.92.82.21,53,9.062
Singapore,2023-10-08 20:32:24,shopee.com,143.92.82.21,53,7.472
Singapore,2023-10-08 20:32:24,shopee.com,143.92.82.21,53,8.101
Singapore,2023-10-08 20:32:27,shopee.co.th,103.120.246.129,52,33.904
Singapore,2023-10-08 20:32:27,shopee.co.th,103.120.246.129,52,34.501
Singapore,2023-10-08 20:32:27,shopee.co.th,103.120.246.129,52,34.057
Singapore,2023-10-08 20:32:27,shopee.co.th,103.120.246.129,52,34.362
Singapore,2023-10-08 20:32:30,shopee.vn,143.92.75.65,53,6.935
Singapore,2023-10-08 20:32:30,shopee.vn,143.92.75.65,53,7.115
Singapore,2023-10-08 20:32:30,shopee.vn,143.92.75.65,53,7.591
Singapore,2023-10-08 20:32:30,shopee.vn,143.92.75.65,53,7.173
Singapore,2023-10-08 20:32:33,shopback.sg,172.67.70.227,57,7.270
Singapore,2023-10-08 20:32:33,shopback.sg,172.67.70.227,57,7.678
Singapore,2023-10-08 20:32:33,shopback.sg,172.67.70.227,57,7.345
Singapore,2023-10-08 20:32:33,shopback.sg,172.67.70.227,57,7.569
Singapore,2023-10-08 20:32:36,shopback.my,172.67.74.154,57,7.405
Singapore,2023-10-08 20:32:36,shopback.my,172.67.74.154,57,7.218
Singapore,2023-10-08 20:32:36,shopback.my,172.67.74.154,57,7.474
Singapore,2023-10-08 20:32:36,shopback.my,172.67.74.154,57,7.376
Singapore,2023-10-08 20:32:39,shopback.ph,172.67.68.93,57,6.747
Singapore,2023-10-08 20:32:39,shopback.ph,172.67.68.93,57,6.586
Singapore,2023-10-08 20:32:39,shopback.ph,172.67.68.93,57,8.997
Singapore,2023-10-08 20:32:39,shopback.ph,172.67.68.93,57,11.946
Singapore,2023-10-08 20:32:42,shopback.co.id,104.26.14.194,57,6.945
Singapore,2023-10-08 20:32:42,shopback.co.id,104.26.14.194,57,8.389
Singapore,2023-10-08 20:32:42,shopback.co.id,104.26.14.194,57,7.332
Singapore,2023-10-08 20:32:42,shopback.co.id,104.26.14.194,57,7.649
Singapore,2023-10-08 20:32:45,shopback.com,104.26.15.122,57,7.272
Singapore,2023-10-08 20:32:45,shopback.com,104.26.15.122,57,7.468
Singapore,2023-10-08 20:32:45,shopback.com,104.26.15.122,57,6.449
Singapore,2023-10-08 20:32:45,shopback.com,104.26.15.122,57,9.972
Singapore,2023-10-08 20:32:48,shopback.co.th,104.26.5.179,57,7.134
Singapore,2023-10-08 20:32:48,shopback.co.th,104.26.5.179,57,8.228
Singapore,2023-10-08 20:32:48,shopback.co.th,104.26.5.179,57,7.489
Singapore,2023-10-08 20:32:48,shopback.co.th,104.26.5.179,57,7.285
Singapore,2023-10-08 20:32:52,goshopback.vn,104.26.12.204,57,7.420
Singapore,2023-10-08 20:32:52,goshopback.vn,104.26.12.204,57,7.199
Singapore,2023-10-08 20:32:52,goshopback.vn,104.26.12.204,57,8.454
Singapore,2023-10-08 20:32:52,goshopback.vn,104.26.12.204,57,7.185
Singapore,2023-10-08 20:32:55,taobao.com,106.11.226.158,83,301.271
Singapore,2023-10-08 20:32:55,taobao.com,106.11.226.158,83,215.435
Singapore,2023-10-08 20:32:55,taobao.com,106.11.226.158,83,215.069
Singapore,2023-10-08 20:32:55,taobao.com,106.11.226.158,83,214.512
Singapore,2023-10-08 20:32:58,aliexpress.com,47.246.173.237,92,7.461
Singapore,2023-10-08 20:32:58,aliexpress.com,47.246.173.237,92,8.854
Singapore,2023-10-08 20:32:58,aliexpress.com,47.246.173.237,92,7.700
Singapore,2023-10-08 20:32:58,aliexpress.com,47.246.173.237,92,7.417
Singapore,2023-10-08 20:33:01,dhgate.com,184.87.103.248,55,45.010
Singapore,2023-10-08 20:33:01,dhgate.com,184.87.103.248,55,48.719
Singapore,2023-10-08 20:33:01,dhgate.com,184.87.103.248,55,45.870
Singapore,2023-10-08 20:33:01,dhgate.com,184.87.103.248,55,45.545
Singapore,2023-10-08 20:33:04,ezbuy.sg,101.32.104.234,54,6.167
Singapore,2023-10-08 20:33:04,ezbuy.sg,101.32.104.234,54,7.476
Singapore,2023-10-08 20:33:04,ezbuy.sg,101.32.104.234,54,6.279
Singapore,2023-10-08 20:33:04,ezbuy.sg,101.32.104.234,54,9.368
Singapore,2023-10-08 20:33:07,ezbuy.my,101.32.104.234,54,6.843
Singapore,2023-10-08 20:33:07,ezbuy.my,101.32.104.234,54,6.848
Singapore,2023-10-08 20:33:07,ezbuy.my,101.32.104.234,54,6.725
Singapore,2023-10-08 20:33:07,ezbuy.my,101.32.104.234,54,6.803
Singapore,2023-10-08 20:33:10,jd.com,106.39.171.134,41,332.567
Singapore,2023-10-08 20:33:10,jd.com,106.39.171.134,41,332.352
Singapore,2023-10-08 20:33:10,jd.com,106.39.171.134,41,442.319
Singapore,2023-10-08 20:33:10,jd.com,106.39.171.134,41,332.560
Singapore,2023-10-08 20:33:14,xiaohongshu.com,43.159.24.58,55,41.861
Singapore,2023-10-08 20:33:14,xiaohongshu.com,43.159.24.58,55,39.830
Singapore,2023-10-08 20:33:14,xiaohongshu.com,43.159.24.58,55,39.785
Singapore,2023-10-08 20:33:14,xiaohongshu.com,43.159.24.58,55,42.417
Singapore,2023-10-08 20:33:17,pinduoduo.com,124.156.123.148,52,39.135
Singapore,2023-10-08 20:33:17,pinduoduo.com,124.156.123.148,52,39.938
Singapore,2023-10-08 20:33:17,pinduoduo.com,124.156.123.148,52,41.425
Singapore,2023-10-08 20:33:17,pinduoduo.com,124.156.123.148,52,40.031
Singapore,2023-10-08 21:08:43,amazon.sg,15.197.251.41,244,6.666
Singapore,2023-10-08 21:08:43,amazon.sg,15.197.251.41,244,8.142
Singapore,2023-10-08 21:08:43,amazon.sg,15.197.251.41,244,8.227
Singapore,2023-10-08 21:08:43,amazon.sg,15.197.251.41,244,7.367
Singapore,2023-10-08 21:08:46,amazon.co.uk,54.239.34.171,233,179.346
Singapore,2023-10-08 21:08:46,amazon.co.uk,54.239.34.171,233,178.872
Singapore,2023-10-08 21:08:46,amazon.co.uk,54.239.34.171,233,200.545
Singapore,2023-10-08 21:08:46,amazon.co.uk,54.239.34.171,233,179.306
Singapore,2023-10-08 21:08:49,amazon.com,54.239.28.85,230,229.992
Singapore,2023-10-08 21:08:49,amazon.com,54.239.28.85,230,231.050
Singapore,2023-10-08 21:08:49,amazon.com,54.239.28.85,230,231.227
Singapore,2023-10-08 21:08:49,amazon.com,54.239.28.85,230,240.491
Singapore,2023-10-08 21:08:52,lazada.sg,47.246.165.115,93,7.532
Singapore,2023-10-08 21:08:52,lazada.sg,47.246.165.115,93,7.101
Singapore,2023-10-08 21:08:52,lazada.sg,47.246.165.115,93,6.824
Singapore,2023-10-08 21:08:52,lazada.sg,47.246.165.115,93,6.965
Singapore,2023-10-08 21:08:55,lazada.com.my,47.246.165.182,93,7.632
Singapore,2023-10-08 21:08:55,lazada.com.my,47.246.165.182,93,6.720
Singapore,2023-10-08 21:08:55,lazada.com.my,47.246.165.182,93,7.842
Singapore,2023-10-08 21:08:55,lazada.com.my,47.246.165.182,93,7.886
Singapore,2023-10-08 21:08:58,lazada.com.ph,47.246.167.254,93,7.859
Singapore,2023-10-08 21:08:58,lazada.com.ph,47.246.167.254,93,10.795
Singapore,2023-10-08 21:08:58,lazada.com.ph,47.246.167.254,93,8.075
Singapore,2023-10-08 21:08:58,lazada.com.ph,47.246.167.254,93,8.182
Singapore,2023-10-08 21:09:01,lazada.co.id,47.246.159.216,80,192.641
Singapore,2023-10-08 21:09:01,lazada.co.id,47.246.159.216,80,192.939
Singapore,2023-10-08 21:09:01,lazada.co.id,47.246.159.216,80,192.766
Singapore,2023-10-08 21:09:01,lazada.co.id,47.246.159.216,80,194.193
Singapore,2023-10-08 21:09:05,lazada.com,47.246.167.114,93,7.682
Singapore,2023-10-08 21:09:05,lazada.com,47.246.167.114,93,8.020
Singapore,2023-10-08 21:09:05,lazada.com,47.246.167.114,93,7.176
Singapore,2023-10-08 21:09:05,lazada.com,47.246.167.114,93,7.713
Singapore,2023-10-08 21:09:08,lazada.co.th,47.246.167.7,93,6.999
Singapore,2023-10-08 21:09:08,lazada.co.th,47.246.167.7,93,6.060
Singapore,2023-10-08 21:09:08,lazada.co.th,47.246.167.7,93,7.562
Singapore,2023-10-08 21:09:08,lazada.co.th,47.246.167.7,93,6.991
Singapore,2023-10-08 21:09:11,lazada.vn,47.246.165.182,93,6.187
Singapore,2023-10-08 21:09:11,lazada.vn,47.246.165.182,93,7.180
Singapore,2023-10-08 21:09:11,lazada.vn,47.246.165.182,93,7.439
Singapore,2023-10-08 21:09:11,lazada.vn,47.246.165.182,93,7.455
Singapore,2023-10-08 21:09:14,shopee.sg,143.92.75.65,53,6.728
Singapore,2023-10-08 21:09:14,shopee.sg,143.92.75.65,53,6.678
Singapore,2023-10-08 21:09:14,shopee.sg,143.92.75.65,53,6.632
Singapore,2023-10-08 21:09:14,shopee.sg,143.92.75.65,53,7.111
Singapore,2023-10-08 21:09:17,shopee.my,143.92.82.21,53,7.723
Singapore,2023-10-08 21:09:17,shopee.my,143.92.82.21,53,10.698
Singapore,2023-10-08 21:09:17,shopee.my,143.92.82.21,53,9.392
Singapore,2023-10-08 21:09:17,shopee.my,143.92.82.21,53,7.733
Singapore,2023-10-08 21:09:20,shopee.ph,143.92.75.65,53,6.915
Singapore,2023-10-08 21:09:20,shopee.ph,143.92.75.65,53,6.532
Singapore,2023-10-08 21:09:20,shopee.ph,143.92.75.65,53,7.497
Singapore,2023-10-08 21:09:20,shopee.ph,143.92.75.65,53,8.423
Singapore,2023-10-08 21:09:23,shopee.co.id,143.92.75.65,53,6.563
Singapore,2023-10-08 21:09:23,shopee.co.id,143.92.75.65,53,7.085
Singapore,2023-10-08 21:09:23,shopee.co.id,143.92.75.65,53,7.277
Singapore,2023-10-08 21:09:23,shopee.co.id,143.92.75.65,53,6.422
Singapore,2023-10-08 21:09:26,shopee.com,143.92.82.21,53,7.829
Singapore,2023-10-08 21:09:26,shopee.com,143.92.82.21,53,7.514
Singapore,2023-10-08 21:09:26,shopee.com,143.92.82.21,53,7.634
Singapore,2023-10-08 21:09:26,shopee.com,143.92.82.21,53,10.548
Singapore,2023-10-08 21:09:29,shopee.co.th,143.92.75.65,53,6.950
Singapore,2023-10-08 21:09:29,shopee.co.th,143.92.75.65,53,22.655
Singapore,2023-10-08 21:09:29,shopee.co.th,143.92.75.65,53,6.995
Singapore,2023-10-08 21:09:29,shopee.co.th,143.92.75.65,53,7.104
Singapore,2023-10-08 21:09:32,shopee.vn,143.92.75.65,53,7.049
Singapore,2023-10-08 21:09:32,shopee.vn,143.92.75.65,53,8.923
Singapore,2023-10-08 21:09:32,shopee.vn,143.92.75.65,53,6.368
Singapore,2023-10-08 21:09:32,shopee.vn,143.92.75.65,53,10.360
Singapore,2023-10-08 21:09:35,shopback.sg,104.26.6.84,57,6.967
Singapore,2023-10-08 21:09:35,shopback.sg,104.26.6.84,57,7.703
Singapore,2023-10-08 21:09:35,shopback.sg,104.26.6.84,57,10.054
Singapore,2023-10-08 21:09:35,shopback.sg,104.26.6.84,57,7.710
Singapore,2023-10-08 21:09:38,shopback.my,104.26.13.174,57,7.539
Singapore,2023-10-08 21:09:38,shopback.my,104.26.13.174,57,7.601
Singapore,2023-10-08 21:09:38,shopback.my,104.26.13.174,57,9.035
Singapore,2023-10-08 21:09:38,shopback.my,104.26.13.174,57,10.019
Singapore,2023-10-08 21:09:41,shopback.ph,104.26.3.165,57,6.802
Singapore,2023-10-08 21:09:41,shopback.ph,104.26.3.165,57,7.494
Singapore,2023-10-08 21:09:41,shopback.ph,104.26.3.165,57,7.079
Singapore,2023-10-08 21:09:41,shopback.ph,104.26.3.165,57,9.226
Singapore,2023-10-08 21:09:45,shopback.co.id,104.26.15.194,57,7.802
Singapore,2023-10-08 21:09:45,shopback.co.id,104.26.15.194,57,9.469
Singapore,2023-10-08 21:09:45,shopback.co.id,104.26.15.194,57,7.264
Singapore,2023-10-08 21:09:45,shopback.co.id,104.26.15.194,57,7.604
Singapore,2023-10-08 21:09:48,shopback.com,172.67.69.86,57,7.269
Singapore,2023-10-08 21:09:48,shopback.com,172.67.69.86,57,7.280
Singapore,2023-10-08 21:09:48,shopback.com,172.67.69.86,57,6.921
Singapore,2023-10-08 21:09:48,shopback.com,172.67.69.86,57,7.051
Singapore,2023-10-08 21:09:51,shopback.co.th,172.67.71.47,57,7.529
Singapore,2023-10-08 21:09:51,shopback.co.th,172.67.71.47,57,7.537
Singapore,2023-10-08 21:09:51,shopback.co.th,172.67.71.47,57,7.115
Singapore,2023-10-08 21:09:51,shopback.co.th,172.67.71.47,57,8.592
Singapore,2023-10-08 21:09:54,goshopback.vn,104.26.13.204,57,6.590
Singapore,2023-10-08 21:09:54,goshopback.vn,104.26.13.204,57,8.446
Singapore,2023-10-08 21:09:54,goshopback.vn,104.26.13.204,57,6.897
Singapore,2023-10-08 21:09:54,goshopback.vn,104.26.13.204,57,7.256
Singapore,2023-10-08 21:09:57,taobao.com,59.82.122.115,84,180.788
Singapore,2023-10-08 21:09:57,taobao.com,59.82.122.115,84,180.900
Singapore,2023-10-08 21:09:57,taobao.com,59.82.122.115,84,181.804
Singapore,2023-10-08 21:09:57,taobao.com,59.82.122.115,84,235.745
Singapore,2023-10-08 21:10:00,aliexpress.com,47.246.173.30,92,16.824
Singapore,2023-10-08 21:10:00,aliexpress.com,47.246.173.30,92,7.898
Singapore,2023-10-08 21:10:00,aliexpress.com,47.246.173.30,92,9.745
Singapore,2023-10-08 21:10:00,aliexpress.com,47.246.173.30,92,7.572
Singapore,2023-10-08 21:10:03,dhgate.com,104.85.194.49,55,44.515
Singapore,2023-10-08 21:10:03,dhgate.com,104.85.194.49,55,51.547
Singapore,2023-10-08 21:10:03,dhgate.com,104.85.194.49,55,45.007
Singapore,2023-10-08 21:10:03,dhgate.com,104.85.194.49,55,45.118
Singapore,2023-10-08 21:10:06,ezbuy.sg,101.32.104.234,54,6.813
Singapore,2023-10-08 21:10:06,ezbuy.sg,101.32.104.234,54,6.909
Singapore,2023-10-08 21:10:06,ezbuy.sg,101.32.104.234,54,8.295
Singapore,2023-10-08 21:10:06,ezbuy.sg,101.32.104.234,54,9.954
Singapore,2023-10-08 21:10:09,ezbuy.my,101.32.104.234,54,6.422
Singapore,2023-10-08 21:10:09,ezbuy.my,101.32.104.234,54,8.238
Singapore,2023-10-08 21:10:09,ezbuy.my,101.32.104.234,54,9.646
Singapore,2023-10-08 21:10:09,ezbuy.my,101.32.104.234,54,9.617
Singapore,2023-10-08 21:10:12,jd.com,211.144.24.218,43,288.479
Singapore,2023-10-08 21:10:12,jd.com,211.144.24.218,43,284.495
Singapore,2023-10-08 21:10:12,jd.com,211.144.24.218,43,284.079
Singapore,2023-10-08 21:10:12,jd.com,211.144.24.218,43,288.366
Singapore,2023-10-08 21:10:16,xiaohongshu.com,43.159.24.58,55,39.540
Singapore,2023-10-08 21:10:16,xiaohongshu.com,43.159.24.58,55,39.387
Singapore,2023-10-08 21:10:16,xiaohongshu.com,43.159.24.58,55,43.569
Singapore,2023-10-08 21:10:16,xiaohongshu.com,43.159.24.58,55,39.508
Singapore,2023-10-08 21:10:19,pinduoduo.com,124.156.123.148,52,39.642
Singapore,2023-10-08 21:10:19,pinduoduo.com,124.156.123.148,52,39.348
Singapore,2023-10-08 21:10:19,pinduoduo.com,124.156.123.148,52,39.978
Singapore,2023-10-08 21:10:19,pinduoduo.com,124.156.123.148,52,39.871
Singapore,2023-10-08 21:29:53,amazon.sg,15.197.251.41,244,7.565
Singapore,2023-10-08 21:29:53,amazon.sg,15.197.251.41,244,8.008
Singapore,2023-10-08 21:29:53,amazon.sg,15.197.251.41,244,8.072
Singapore,2023-10-08 21:29:53,amazon.sg,15.197.251.41,244,8.007
Singapore,2023-10-08 21:29:56,amazon.co.uk,178.236.7.220,232,189.638
Singapore,2023-10-08 21:29:56,amazon.co.uk,178.236.7.220,232,189.718
Singapore,2023-10-08 21:29:56,amazon.co.uk,178.236.7.220,232,192.972
Singapore,2023-10-08 21:29:56,amazon.co.uk,178.236.7.220,232,189.059
Singapore,2023-10-08 21:29:59,amazon.com,54.239.28.85,230,267.938
Singapore,2023-10-08 21:29:59,amazon.com,54.239.28.85,230,231.099
Singapore,2023-10-08 21:29:59,amazon.com,54.239.28.85,230,301.408
Singapore,2023-10-08 21:29:59,amazon.com,54.239.28.85,230,231.161
Singapore,2023-10-08 21:30:02,lazada.sg,47.246.167.230,93,7.990
Singapore,2023-10-08 21:30:02,lazada.sg,47.246.167.230,93,8.120
Singapore,2023-10-08 21:30:02,lazada.sg,47.246.167.230,93,7.996
Singapore,2023-10-08 21:30:02,lazada.sg,47.246.167.230,93,7.825
Singapore,2023-10-08 21:30:06,lazada.com.my,47.246.167.252,93,7.247
Singapore,2023-10-08 21:30:06,lazada.com.my,47.246.167.252,93,8.207
Singapore,2023-10-08 21:30:06,lazada.com.my,47.246.167.252,93,7.671
Singapore,2023-10-08 21:30:06,lazada.com.my,47.246.167.252,93,11.349
Singapore,2023-10-08 21:30:09,lazada.com.ph,47.246.165.72,93,7.726
Singapore,2023-10-08 21:30:09,lazada.com.ph,47.246.165.72,93,7.319
Singapore,2023-10-08 21:30:09,lazada.com.ph,47.246.165.72,93,7.604
Singapore,2023-10-08 21:30:09,lazada.com.ph,47.246.165.72,93,7.535
Singapore,2023-10-08 21:30:12,lazada.co.id,47.246.158.125,79,195.058
Singapore,2023-10-08 21:30:12,lazada.co.id,47.246.158.125,79,198.033
Singapore,2023-10-08 21:30:12,lazada.co.id,47.246.158.125,79,194.974
Singapore,2023-10-08 21:30:12,lazada.co.id,47.246.158.125,79,195.100
Singapore,2023-10-08 21:30:15,lazada.com,47.246.167.114,93,8.011
Singapore,2023-10-08 21:30:15,lazada.com,47.246.167.114,93,7.713
Singapore,2023-10-08 21:30:15,lazada.com,47.246.167.114,93,8.931
Singapore,2023-10-08 21:30:15,lazada.com,47.246.167.114,93,10.531
Singapore,2023-10-08 21:30:18,lazada.co.th,47.246.167.254,93,7.546
Singapore,2023-10-08 21:30:18,lazada.co.th,47.246.167.254,93,7.518
Singapore,2023-10-08 21:30:18,lazada.co.th,47.246.167.254,93,7.645
Singapore,2023-10-08 21:30:18,lazada.co.th,47.246.167.254,93,7.907
Singapore,2023-10-08 21:30:21,lazada.vn,47.246.167.252,93,7.360
Singapore,2023-10-08 21:30:21,lazada.vn,47.246.167.252,93,10.579
Singapore,2023-10-08 21:30:21,lazada.vn,47.246.167.252,93,10.765
Singapore,2023-10-08 21:30:21,lazada.vn,47.246.167.252,93,7.914
Singapore,2023-10-08 21:30:24,shopee.sg,143.92.75.65,53,6.732
Singapore,2023-10-08 21:30:24,shopee.sg,143.92.75.65,53,7.577
Singapore,2023-10-08 21:30:24,shopee.sg,143.92.75.65,53,10.684
Singapore,2023-10-08 21:30:24,shopee.sg,143.92.75.65,53,10.607
Singapore,2023-10-08 21:30:27,shopee.my,143.92.82.21,53,7.375
Singapore,2023-10-08 21:30:27,shopee.my,143.92.82.21,53,9.035
Singapore,2023-10-08 21:30:27,shopee.my,143.92.82.21,53,8.012
Singapore,2023-10-08 21:30:27,shopee.my,143.92.82.21,53,7.375
Singapore,2023-10-08 21:30:30,shopee.ph,143.92.75.65,53,6.681
Singapore,2023-10-08 21:30:30,shopee.ph,143.92.75.65,53,7.065
Singapore,2023-10-08 21:30:30,shopee.ph,143.92.75.65,53,7.155
Singapore,2023-10-08 21:30:30,shopee.ph,143.92.75.65,53,7.245
Singapore,2023-10-08 21:30:34,shopee.co.id,202.181.90.248,53,8.014
Singapore,2023-10-08 21:30:34,shopee.co.id,202.181.90.248,53,7.708
Singapore,2023-10-08 21:30:34,shopee.co.id,202.181.90.248,53,8.371
Singapore,2023-10-08 21:30:34,shopee.co.id,202.181.90.248,53,8.181
Singapore,2023-10-08 21:30:37,shopee.com,143.92.82.21,53,7.976
